,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
1071,MA0656.1.JDP2,-1.855673981385828,TF_decrease,0.9825883575883576_KS,0.03533385294881788,0.05521218287463151,False,False
1072,MA0772.2.IRF7,0.16361972449885268,TF_increase,0.23484257090814467_KS,0.8287296426600779,0.8481413279836473,False,False
1073,MA0497.1.MEF2C,-0.8992715391244389,TF_decrease,0.8718814968814969_KS,0.25669004936347173,0.3155401503966986,False,False
1074,MA0477.2.FOSL1,0.31105036267040276,TF_increase,0.31560874089490115_KS,0.6030569561399064,0.6420550160964701,False,False
1075,MA1930.1.CTCF,1.1712787536610676,TF_increase,0.6152643917686897_KS,0.00036827858986726483,0.0009913850191687508,True,True
1076,MA0052.2.MEF2A,-0.8992715391244389,TF_decrease,0.8718814968814969_KS,0.25669004936347173,0.3155401503966986,False,False
1077,MA0102.4.CEBPA,0.21688304195557778,TF_increase,0.41716514954486345_KS,0.3849015861162308,0.4422126407645983,False,False
1078,MA0477.3.FOSL1,0.31105036267040276,TF_increase,0.31560874089490115_KS,0.6030569561399064,0.6420550160964701,False,False
1079,MA0855.1.RXRB,-0.3727625658917616,TF_decrease,0.5241809672386896_KS,0.2799266944445111,0.3386546590936791,False,False
1080,MA1101.2.BACH2,-0.4714679551547327,TF_decrease,0.48479334546399794_KS,0.5595643007957916,0.6071299385902762,False,False
1081,MA1150.1.RORB,-0.2746494454009809,TF_decrease,0.524044710163764_KS,0.453455794063745,0.5075130857698663,False,False
1082,MA0490.2.JUNB,0.41064749125106526,TF_increase,0.6466458658346333_KS,0.0901047513264298,0.12792021205956303,False,False
1083,MA1498.3.HOXA7,-0.8694664914009795,TF_decrease,0.47981245115915605_KS,0.01241265588051031,0.021660179846789113,True,False
1084,MA0491.3.JUND,0.36108831419755866,TF_increase,0.5157347204161249_KS,0.16342452805254004,0.21339110789389135,False,False
1085,MA0137.2.STAT1,-1.3393735785341538,TF_decrease,0.9511434511434511_KS,0.09820732657833206,0.13672000366787404,False,False
1086,MA1552.1.RARB,0.2726675646927107,TF_increase,0.3291731669266771_KS,0.7948207657086409,0.8163800993173744,False,False
1087,MA0785.1.POU2F1,0.7062481146397495,TF_increase,0.7899662074343644_KS,0.08848722215830598,0.12596677239578397,False,False
1088,MA0490.3.JUNB,0.36108831419755866,TF_increase,0.635890767230169_KS,0.04291578008297505,0.0657039436310777,False,False
1089,MA0651.1.HOXC11,-1.4214978968269403,TF_decrease,0.9505851755526658_KS,1.2531676923020453e-05,4.340239324558303e-05,True,True
1090,MA0773.1.MEF2D,-0.5386664692263539,TF_decrease,0.6093059526904081_KS,0.3056548964577043,0.3658840488682319,False,False
1091,MA0835.2.BATF3,0.9923109761026409,TF_increase,0.8716216216216216_KS,0.2572096648480131,0.3155401503966986,False,False
1092,MA0476.1.FOS,0.36108831419755866,TF_increase,0.635890767230169_KS,0.04291578008297505,0.0657039436310777,False,False
1093,MA0653.1.IRF9,-0.6688633770788112,TF_decrease,0.6399792045749935_KS,0.25958925530242744,0.31743099464322666,False,False
1094,MA0835.3.BATF3,0.0358872680820424,TF_increase,0.21180555555555555_KS,0.741164454424341,0.7712952504118729,False,False
1095,MA0837.3.CEBPE,-0.18374039896629646,TF_decrease,0.3415777141369435_KS,0.24609396997774652,0.3048666847270666,False,False
1096,MA0605.2.ATF3,-1.855673981385828,TF_decrease,0.9825883575883576_KS,0.03533385294881788,0.05521218287463151,False,False
1097,MA1115.1.POU5F1,-0.0026082781452128993,TF_decrease,0.501039501039501_KS,0.998181345804105,0.998181345804105,False,False
1098,MA0490.1.JUNB,0.30870150505502764,TF_increase,0.3490762425188655_KS,0.3707285020284386,0.43150366629539577,False,False
1099,MA1636.2.CEBPG,1.0164434058627976,TF_increase,0.5396618985695709_KS,0.130344212604328,0.1748182119463006,False,False
1100,MA0605.3.ATF3,-1.855673981385828,TF_decrease,0.9825883575883576_KS,0.03533385294881788,0.05521218287463151,False,False
1101,MA1930.2.CTCF,0.8541534329818453,TF_increase,0.4276951187679457_KS,0.0017194136930594485,0.0038832086586789933,True,True
1102,MA0656.2.JDP2,-1.855673981385828,TF_decrease,0.9825883575883576_KS,0.03533385294881788,0.05521218287463151,False,False
1103,MA0834.1.ATF7,-0.6743255557298038,TF_decrease,0.4825838315570575_KS,0.5678169775987386,0.6137393782608631,False,False
1104,MA0032.2.FOXC1,-0.7361043984338291,TF_decrease,0.781648037431765_KS,0.09562140232444229,0.13377575497606703,False,False
1105,MA1550.2.PPARD,-0.2083320211378088,TF_decrease,0.524044710163764_KS,0.453455794063745,0.5075130857698663,False,False
1106,MA0836.3.CEBPD,0.23645276433239493,TF_increase,0.20719874804381846_KS,0.4799687964034223,0.53194590508711,False,False
1107,MA0025.2.NFIL3,0.17256068375702133,TF_increase,0.20960187353629978_KS,0.9089011553784394,0.9194227181744499,False,False
1108,MA0043.2.HLF,0.092034396380169,TF_increase,0.22100884035361415_KS,0.9923642051008045,0.9941144065207353,False,False
1109,MA0785.2.POU2F1,0.7248307805924078,TF_increase,0.8053534303534303_KS,0.3897116134060803,0.4462826540618017,False,False
1110,MA1552.2.RARB,0.5002822415552809,TF_increase,0.534182479854432_KS,0.43435992500684767,0.4904899351965994,False,False
1111,MA0083.1.SRF,-0.840992780494215,TF_decrease,0.6072264101897582_KS,0.3089141062640671,0.3693962365431371,False,False
1112,MA0476.2.FOS,0.36060953972390936,TF_increase,0.6464777748895243_KS,0.25031233643860307,0.30874572659528027,False,False
1113,MA0102.5.CEBPA,0.21688304195557778,TF_increase,0.41716514954486345_KS,0.3849015861162308,0.4422126407645983,False,False
1114,MA1597.1.ZNF528,-0.42578015881323794,TF_decrease,0.5742136729919418_KS,0.36296924059979446,0.42464784482118073,False,False
1115,MA1633.2.BACH1,0.0358872680820424,TF_increase,0.5153326403326404_KS,0.9696024941543261,0.9730286513774863,False,False
1116,MA1634.2.BATF,0.07494095301706975,TF_increase,0.3227568270481144_KS,0.6980088453170893,0.7325882291300156,False,False
1117,MA1714.1.ZNF675,0.13004926169981082,TF_increase,0.5613305613305614_KS,0.8776305533904911,0.8885813802598912,False,False
1118,MA1553.1.RARG,0.0744870041746684,TF_increase,0.534043659043659_KS,0.9321901792673419,0.9413049276868448,False,False
1119,MA0652.2.IRF8,0.3044932001078879,TF_increase,0.6431912681912682_KS,0.7139516757599362,0.7454495438081687,False,False
1120,MA1470.2.BACH2,1.3561953060691343,TF_increase,0.9326923076923077_KS,0.13510002598077417,0.17929162326420497,False,False
1121,MA1634.1.BATF,0.9923109761026409,TF_increase,0.8716216216216216_KS,0.2572096648480131,0.3155401503966986,False,False
1122,MA1550.1.PPARD,-0.2083320211378088,TF_decrease,0.524044710163764_KS,0.453455794063745,0.5075130857698663,False,False
1123,MA1154.2.ZNF282,0.37185994087418506,TF_increase,0.6354654186167447_KS,0.10094542993172775,0.139846351710296,False,False
1124,MA0792.1.POU5F1B,0.7248307805924078,TF_increase,0.8053534303534303_KS,0.3897116134060803,0.4462826540618017,False,False
1125,MA0652.1.IRF8,0.3044932001078879,TF_increase,0.30993239729589184_KS,0.859457379636428,0.8726040868764882,False,False
1126,MA1115.2.POU5F1,-0.38083629590706364,TF_decrease,0.5011697426566155_KS,0.498053062355478,0.549309008578469,False,False
1127,MA1154.1.ZNF282,0.37185994087418506,TF_increase,0.6354654186167447_KS,0.10094542993172775,0.139846351710296,False,False
1128,MA0101.1.REL,0.4867545074262886,TF_increase,0.5523784767351183_KS,0.4011156068833375,0.45887948582021293,False,False
1129,MA1978.1.ZNF354A,-2.615784734158132,TF_decrease,0.9961018711018711_KS,0.00831384775266303,0.015111249675240324,True,False
1130,MA0647.1.GRHL1,-0.5456466032274149,TF_decrease,0.3518210197710718_KS,0.46376167432888415,0.5154924286082313,False,False
1131,MA0856.1.RXRG,-0.3724530310754366,TF_decrease,0.6777546777546778_KS,0.6448428163159269,0.6808005941774098,False,False
1132,MA1470.1.BACH2,1.3561953060691343,TF_increase,0.9326923076923077_KS,0.13510002598077417,0.17929162326420497,False,False
1133,MA0102.3.CEBPA,0.23002672960092055,TF_increase,0.41694827138029633_KS,0.777373392338322,0.8035451989957542,False,False
1134,MA0478.1.FOSL2,0.6718848825934063,TF_increase,0.6638939433324669_KS,0.22628255091232502,0.283414529036826,False,False
1135,MA0837.1.CEBPE,-0.27002860277322555,TF_decrease,0.341222366710013_KS,0.6356770262877717,0.6723734654217026,False,False
1136,MA0466.3.CEBPB,-1.0681778868885567,TF_decrease,0.91008316008316_KS,0.18030657313587917,0.23249519532617335,False,False
