,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
162,MA0502.3.NFYB,0.17205750825300659,TF_increase,0.22256713979373022_KS,2.7771756413397215e-06,1.9711173454386804e-05,True,True
163,MA1464.1.ARNT2,0.015808713144482796,TF_increase,0.17238041982105987_KS,0.27100349352444825,0.38979038320850534,False,False
164,MA0782.1.PKNOX1,0.0007738243533065084,TF_increase,0.09144568504303327_KS,0.5675109746622881,0.6771533697742944,False,False
165,MA0083.2.SRF,-0.0442184602195042,TF_decrease,0.08812026937744138_KS,0.19206242306877888,0.3041641638803519,False,False
166,MA0048.3.NHLH1,-0.07975312607235614,TF_decrease,0.2351902483481431_KS,0.4543108675632046,0.5719911103870439,False,False
167,MA1113.2.PBX2,-0.28196692099908927,TF_decrease,0.3926793782066008_KS,1.883790479865366e-05,0.000115406953608594,True,True
168,MA1559.2.SNAI3,-0.3411754027822512,TF_decrease,0.4115600832375687_KS,0.03420336946937936,0.08417065975128452,False,False
169,MA1636.1.CEBPG,-0.3877526646069033,TF_decrease,0.4697776900815575_KS,6.747639888280156e-09,7.480240790436287e-08,True,True
170,MA0138.3.REST,0.19594688585517045,TF_increase,0.26829611453784163_KS,7.493944583977771e-16,2.725922342421914e-14,True,True
171,MA1119.1.SIX2,0.13509400237593744,TF_increase,0.30231545162769374_KS,0.006641163479944584,0.021280942510879305,True,False
172,MA0641.1.ELF4,-0.1057623393304524,TF_decrease,0.2224404539219354_KS,0.19776945513132355,0.30982994047491336,False,False
173,MA1483.2.ELF2,-0.1921182790007007,TF_decrease,0.30852359208523594_KS,0.05209171804583354,0.11638149674731332,False,False
174,MA1981.2.ZNF530,0.21952340676696508,TF_increase,0.26647716406752553_KS,2.646285238546876e-10,3.802809898356251e-09,True,True
175,MA0491.2.JUND,-0.07126699294573749,TF_decrease,0.19666666666666666_KS,0.0022767760491153484,0.008689073184164805,True,True
176,MA0694.2.ZBTB7B,0.1544850689303188,TF_increase,0.2781874356333677_KS,0.03452658627181666,0.08478680679408142,False,False
177,MA0616.2.HES2,0.06091564923291985,TF_increase,0.23870363062352012_KS,0.0146648754853639,0.041735733655167674,True,False
178,MA0797.1.TGIF2,0.011174013737185254,TF_increase,0.09409349903539863_KS,0.6210162545058272,0.698418280429742,False,False
179,MA1101.2.BACH2,-0.041616207969515595,TF_decrease,0.11141541822721598_KS,0.21207969598392298,0.32481679753327153,False,False
180,MA0610.1.DMRT3,-0.23373069602622926,TF_decrease,0.3327146814404432_KS,2.3755688224411117e-05,0.00014160282914604152,True,True
181,MA0873.1.HOXD12,-0.08987148945971243,TF_decrease,0.2132554945054945_KS,0.1660530729476029,0.271468787796362,False,False
182,MA1969.2.THRA,0.038363630592103945,TF_increase,0.06542590795259834_KS,0.03877316101885426,0.0924835234138245,False,False
183,MA0905.1.HOXC10,-0.1748007879003741,TF_decrease,0.395698190508706_KS,0.08879824187762642,0.1697227480222613,False,False
184,MA0490.2.JUNB,-0.07348866928839991,TF_decrease,0.1898777470274345_KS,0.0014884645221095243,0.0059345616026777685,True,True
185,MA1639.1.MEIS1,-0.2526914692446306,TF_decrease,0.3043800131760359_KS,0.0001285836460024484,0.0006535867421259824,True,True
186,MA0776.1.MYBL1,-0.3291531897833737,TF_decrease,0.5365205308415731_KS,4.4945535153863976e-05,0.0002586168796462674,True,True
187,MA0492.1.JUND,-0.2744093493521855,TF_decrease,0.2966760961810467_KS,9.403804165998519e-09,1.0135211156687292e-07,True,True
188,MA0160.1.NR4A2,0.03753680497214859,TF_increase,0.1229778391310542_KS,0.22581065505366082,0.3409677518451836,False,False
189,MA0060.4.NFYA,-0.20596679535502269,TF_decrease,0.23693385052426927_KS,2.191414864168022e-09,2.6028641856036506e-08,True,True
190,MA1554.2.RFX7,-0.025479646802329194,TF_decrease,0.08947980147012628_KS,0.8474191881162766,0.8799250088914772,False,False
191,MA1646.2.OSR2,0.0968096883113249,TF_increase,0.19649377530604925_KS,0.003853820637044007,0.013552408524227264,True,False
192,MA0018.2.CREB1,-0.1304827905770767,TF_decrease,0.19507714999644998_KS,1.9746175851148483e-05,0.00012033795126040227,True,True
193,MA0030.2.FOXF2,-0.38514497063974645,TF_decrease,0.4245053272450533_KS,0.0019339027852565424,0.0074538504703265404,True,True
194,MA1984.1.ZNF667,0.0875426616866688,TF_increase,0.15222190229388616_KS,0.07892733127399885,0.15758389983350715,False,False
195,MA0814.3.TFAP2C,0.1602443139649429,TF_increase,0.21618550806971118_KS,9.706871192228769e-20,6.277110037641271e-18,True,True
196,MA1711.2.ZNF343,0.09610348463662635,TF_increase,0.1903624507127692_KS,0.0006804720907666996,0.0030464212063555317,True,True
197,MA1483.3.ELF2,-0.2765226917544829,TF_decrease,0.3260944141994183_KS,0.011618579525827101,0.03512734173522791,True,False
198,MA1646.1.OSR2,0.09912989386532739,TF_increase,0.19134946319412338_KS,0.035639610139255956,0.0864260545876957,False,False
199,MA0052.5.MEF2A,-0.2523523085054888,TF_decrease,0.40150273224043714_KS,0.05810470116168718,0.1259898511546302,False,False
200,MA0497.2.MEF2C,-0.2284384140015751,TF_decrease,0.29267988527247785_KS,0.037540549939826036,0.09009731985558249,False,False
201,MA0048.2.NHLH1,-0.060819940216995896,TF_decrease,0.20307692307692307_KS,0.5913026771093352,0.6931282136508219,False,False
202,MA0141.3.ESRRB,0.00028169890757039767,TF_increase,0.08177408177408177_KS,0.8568195636489354,0.8857353215695922,False,False
203,MA0485.3.HOXC9,-0.11842051655990285,TF_decrease,0.22941657579062158_KS,0.005037052845749314,0.01694546101864798,True,False
204,MA0489.1.JUN,-0.12699648418298198,TF_decrease,0.20158152589517558_KS,8.338135768909048e-05,0.0004493328719912098,True,True
205,MA0659.1.MAFG,0.1213469294779036,TF_increase,0.2486772682673973_KS,1.707832500257364e-05,0.0001080389690380202,True,True
206,MA1719.2.ZNF816,0.1456536878172729,TF_increase,0.22715397013475422_KS,0.014045634391619724,0.04026876461045655,True,False
207,MA1483.1.ELF2,-0.18924137600856994,TF_decrease,0.25618131868131866_KS,0.05612999623722372,0.12350721289249227,False,False
208,MA1645.1.NKX2-2,0.015605052305386051,TF_increase,0.09930881115518692_KS,0.19968849542372838,0.311297650319585,False,False
210,MA0765.2.ETV5,0.016738339363056604,TF_increase,0.07762334954829743_KS,0.8430365834481685,0.877723240727789,False,False
