,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
543,MA0666.2.MSX1,0.030865509819507198,TF_increase,0.16717261697405222_KS,0.3205009095264023,0.5461646758697265,False,False
544,MA0003.4.TFAP2A,-0.025174628081991703,TF_decrease,0.04283013379872019_KS,0.8363824391169291,0.8985724703858522,False,False
545,MA0088.2.ZNF143,-0.028947527848719,TF_decrease,0.1308601085033506_KS,0.1806342949652323,0.39542361256521613,False,False
546,MA1418.1.IRF3,-0.05315009024115765,TF_decrease,0.08605002156101768_KS,0.15148966095967334,0.34861247798711714,False,False
547,MA1589.2.ZNF140,-0.14162140828126413,TF_decrease,0.2679581795817958_KS,0.09467231926175541,0.25373989148198406,False,False
548,MA0907.1.HOXC13,-0.0605145161870881,TF_decrease,0.2127314814814815_KS,0.09757070464379264,0.2584242955541961,False,False
549,MA1155.1.ZSCAN4,0.09157844767113035,TF_increase,0.25418288602062417_KS,0.16575801515125835,0.37316912756406634,False,False
550,MA0756.2.ONECUT2,0.373658868569769,TF_increase,0.4261167288696078_KS,2.9815080066352435e-05,0.0012025619418927175,True,True
551,MA1633.1.BACH1,0.03897663822498555,TF_increase,0.19548525798525798_KS,0.5151728826213259,0.7204721633670597,False,False
552,MA1508.1.IKZF1,-0.2203472488409716,TF_decrease,0.29891471623375754_KS,0.026368679955867353,0.11008188695330497,False,False
553,MA1420.1.IRF5,-0.1569114552685238,TF_decrease,0.24296362457069337_KS,0.05587534555565945,0.1814372043605016,False,False
554,MA0003.5.TFAP2A,-0.0871821783400499,TF_decrease,0.10893581477904518_KS,0.0017551201701873284,0.01951485100119178,True,False
555,MA1113.1.PBX2,-0.0761826452293291,TF_decrease,0.2740979020979021_KS,0.06085867793310968,0.19037408166819547,False,False
556,MA1516.2.KLF3,0.0438227649448299,TF_increase,0.08538343024700562_KS,0.48486012887698904,0.6940581030280583,False,False
557,MA0694.1.ZBTB7B,-0.1121185834092714,TF_decrease,0.17416974169741697_KS,0.5263339212117525,0.7232756846329369,False,False
558,MA0839.2.CREB3L1,-0.17867373096502012,TF_decrease,0.23032033550459535_KS,0.001118503039580218,0.014437688660328563,True,False
559,MA0599.1.KLF5,0.0422303547272978,TF_increase,0.07634870722119044_KS,0.3826543382213947,0.6035404800879582,False,False
560,MA0663.1.MLX,-0.0481596098515997,TF_decrease,0.10606077837463529_KS,0.00796882610393017,0.04760101975911479,True,False
561,MA1121.2.TEAD2,-0.03369728143896,TF_decrease,0.09371466434276578_KS,0.8161852413459425,0.8872952817342628,False,False
562,MA1120.2.SOX13,0.07756343807472679,TF_increase,0.22910167682401955_KS,0.015714268589399054,0.07774063271319444,False,False
563,MA0684.3.RUNX3,-0.3451133629584459,TF_decrease,0.5243929118354845_KS,0.025773844905918192,0.10915997533434685,False,False
564,MA0508.4.PRDM1,-0.1208009321722972,TF_decrease,0.2796216622276856_KS,0.09918048688797086,0.26206985123574417,False,False
565,MA1545.2.OVOL2,-0.035429785707102,TF_decrease,0.07220956243597516_KS,0.3041644351299543,0.5346286449938211,False,False
566,MA0712.3.OTX2,0.0136927760984755,TF_increase,0.15093644458090266_KS,0.8369606447227083,0.8985724703858522,False,False
567,MA0063.3.NKX2-5,0.035549056207628604,TF_increase,0.13882785412924517_KS,0.44108769127468167,0.6646997439990474,False,False
568,MA0910.3.HOXD8,-0.0200345975499552,TF_decrease,0.12776380246259764_KS,0.5796396537597505,0.7730823410596197,False,False
569,MA2336.1.ZSCAN21,-0.09887807388678761,TF_decrease,0.22971416820892454_KS,0.07327593979093139,0.21685805668753189,False,False
570,MA0682.2.PITX1,0.03765697369060145,TF_increase,0.21683046683046683_KS,0.38678151370158836,0.6038935574253289,False,False
571,MA0080.2.SPI1,-0.0509531504506761,TF_decrease,0.11619015008845518_KS,0.8220731002711799,0.8885352180986862,False,False
572,MA0081.1.SPIB,-0.11328406234477775,TF_decrease,0.47640931372549017_KS,0.03483806671790861,0.13398338672675125,False,False
573,MA1111.2.NR2F2,-0.0037164437575913,TF_decrease,0.176048020450758_KS,0.5435659996296038,0.7381192473809494,False,False
574,MA1645.2.NKX2-2,0.05838006857404175,TF_increase,0.15038752862427338_KS,0.5086908258788635,0.7140747468274546,False,False
575,MA1639.2.MEIS1,0.02493305144794305,TF_increase,0.26901840490797546_KS,0.2963226162653733,0.5315819457923551,False,False
576,MA0155.1.INSM1,0.039933280181325796,TF_increase,0.12567678424938475_KS,0.10858555527484333,0.2765115160400205,False,False
577,MA1103.2.FOXK2,0.11148629157605665,TF_increase,0.3547662788324148_KS,0.35235272366328374,0.5751338788864355,False,False
578,MA0083.3.SRF,0.05386566176302765,TF_increase,0.14532019704433496_KS,0.6433848343518633,0.7981487976542117,False,False
579,MA0093.4.USF1,-0.05479405697774625,TF_decrease,0.10949938845138725_KS,0.46838753074569167,0.684894787796109,False,False
580,MA0526.5.USF2,-0.08811970594590744,TF_decrease,0.15468956651221294_KS,0.003143453403040223,0.02846853364204976,True,False
581,MA0493.2.KLF1,-0.0096692694652353,TF_decrease,0.05054075134751278_KS,0.8729176487110489,0.9274233864735175,False,False
582,MA0137.1.STAT1,-0.02689540480904165,TF_decrease,0.15914786967418545_KS,0.2194822061043034,0.44014020974130846,False,False
583,MA0161.2.NFIC,0.0108918257142116,TF_increase,0.18160637645616187_KS,0.8410269330305773,0.9012149291921167,False,False
584,MA0635.1.BARHL2,0.019617682629608998,TF_increase,0.07917383820998279_KS,0.969510940129434,0.9853038785206826,False,False
585,MA0814.1.TFAP2C,-0.00879853679310185,TF_decrease,0.04274288711157729_KS,0.9811887563528261,0.9907914105226697,False,False
586,MA1593.2.ZNF317,-0.0862462005353246,TF_decrease,0.13654889258673986_KS,0.0002930677114621033,0.006094722962443371,True,True
587,MA0731.1.BCL6B,-0.03937058403834095,TF_decrease,0.10732009925558313_KS,0.6086816245385763,0.7756659325212666,False,False
588,MA0776.1.MYBL1,-0.10598933322123641,TF_decrease,0.34548115278400643_KS,0.06953691763322886,0.2087966804869412,False,False
589,MA0817.1.BHLHE23,0.2757028091073613,TF_increase,0.41502463054187194_KS,0.00031478916716642886,0.006427422449598175,True,True
590,MA1569.2.TFAP2E,-0.0210658479649988,TF_decrease,0.05394736842105263_KS,0.7712427613054874,0.8566821176518916,False,False
591,MA1573.1.THAP11,0.06274172031501955,TF_increase,0.09693177077407365_KS,0.09023948020994448,0.24886313093720147,False,False
592,MA0039.5.KLF4,0.0250627830691649,TF_increase,0.06349326408323458_KS,0.7460077074828833,0.842236512873135,False,False
594,MA0699.1.LBX2,0.030607006433783102,TF_increase,0.18067206976633965_KS,0.32823154365778484,0.5547227192241049,False,False
595,MA0826.1.OLIG1,0.27613060280099055,TF_increase,0.34092775041050905_KS,0.005652300287342043,0.03972757256878187,True,False
596,MA1468.1.ATOH7,0.22154732765394294,TF_increase,0.2521658415841584_KS,0.010602424706554828,0.06013395427000542,False,False
597,MA1480.2.DPRX,0.0575838092126607,TF_increase,0.18161273754494092_KS,0.3020992068110401,0.5346286449938211,False,False
598,MA1647.1.PRDM4,-0.1140539706359045,TF_decrease,0.15985624209172009_KS,0.4111886493513344,0.6334222952284617,False,False
599,MA1983.2.ZNF582,-0.09826825193323731,TF_decrease,0.19567421426157486_KS,0.06235071423609998,0.1944995891309452,False,False
600,MA0482.3.GATA4,0.03813944299707735,TF_increase,0.27229038854805726_KS,0.2832461703632467,0.5147013743008512,False,False
601,MA0642.2.EN2,0.0480427651942776,TF_increase,0.1761018645859646_KS,0.23375248328391945,0.45180474703600226,False,False
602,MA0666.1.MSX1,0.0180807881661536,TF_increase,0.11898005346493934_KS,0.7497530279624528,0.8428154658677022,False,False
603,MA0907.2.HOXC13,-0.0623289774646734,TF_decrease,0.20961272406963202_KS,0.1159648299762643,0.2900412117223715,False,False
604,MA0903.1.HOXB3,0.00857639250354985,TF_increase,0.1556237218813906_KS,0.8919905450974359,0.9370490010705523,False,False
605,MA0777.1.MYBL2,-0.11133575594644665,TF_decrease,0.38813038130381305_KS,0.0033132581199350063,0.029766310949496094,True,False
606,MA0524.3.TFAP2C,-0.02384944425608645,TF_decrease,0.10471916569477545_KS,0.37905155103126537,0.5995421011381845,False,False
607,MA0794.1.PROX1,0.03319200994206895,TF_increase,0.09707999177462472_KS,0.9162917502602208,0.9572052423648633,False,False
608,MA0833.3.ATF4,0.37455723110358524,TF_increase,0.6858542559706062_KS,0.002533847221227491,0.024320601961012583,True,False
609,MA1981.1.ZNF530,-0.0542638718400803,TF_decrease,0.085231315257315_KS,0.12771610004788322,0.30977360767553536,False,False
610,MA0668.1.NEUROD2,0.2033893925011351,TF_increase,0.2576760148676287_KS,0.0025812878201100413,0.024565984932064206,True,False
611,MA1566.1.TBX3,-0.1012999094475454,TF_decrease,0.1962292979727702_KS,0.022976676922672624,0.09962474202378903,False,False
612,MA0810.1.TFAP2A,-0.029634538429166753,TF_decrease,0.06605430815859467_KS,0.7555593701021406,0.8436255807686835,False,False
613,MA0844.2.XBP1,-0.018788261517790603,TF_decrease,0.07902529302899444_KS,0.9851103330594222,0.9921255400443428,False,False
614,MA1725.1.ZNF189,-0.1282255791421324,TF_decrease,0.20401234567901236_KS,0.12392220259141795,0.3045177976152349,False,False
