,TF,log2FC,change_type,t,p,BH_q,BH_sig5,BH_sig1
570,MA1523.2.MSANTD3,-0.046408926388843,TF_decrease,0.11973975636766335_KS,0.9874287370911643,0.9951197852375689,False,False
571,MA1117.2.RELB,0.7128674302000633,TF_increase,0.38851913477537436_KS,0.011377650467619065,0.08184797305143464,False,False
572,MA0161.3.NFIC,-0.023830646833704502,TF_decrease,0.11103316364770145_KS,0.33749370054390354,0.7088599440256076,False,False
573,MA0104.5.MYCN,0.45271976591535434,TF_increase,0.2693000693000693_KS,0.19125869710810484,0.5503469009285716,False,False
574,MA0732.1.EGR3,-0.13350729287012789,TF_decrease,0.23519668737060043_KS,0.8882805793301125,0.9654494304145038,False,False
575,MA1470.1.BACH2,-0.2862253739327411,TF_decrease,0.17247148069628926_KS,0.3230949163947874,0.691506025396899,False,False
576,MA0733.1.EGR4,-0.3028494587498504,TF_decrease,0.2904228855721393_KS,0.4317066099721642,0.7776123757088592,False,False
577,MA1968.1.TFCP2,-0.0699175334589634,TF_decrease,0.16267223382045928_KS,0.4796962247382441,0.8204100572394526,False,False
578,MA1727.1.ZNF417,-0.9264504860517097,TF_decrease,0.4011471921546859_KS,0.004159913617384294,0.04313568084332723,True,False
579,MA1548.1.PLAGL2,-1.1012622129370113,TF_decrease,0.39174261253797293_KS,0.24580589374334783,0.6114478479845951,False,False
580,MA0527.2.ZBTB33,0.01753909649345095,TF_increase,0.24095553714443524_KS,0.8063441328350057,0.9557770396644278,False,False
581,MA0775.1.MEIS3,0.15171118798270067,TF_increase,0.15282392026578073_KS,0.904004355901227,0.9751724588962627,False,False
582,MA1099.3.HES1,-0.299815710383831,TF_decrease,0.1396859260859585_KS,0.5422127425937274,0.8484262349646139,False,False
583,MA0863.1.MTF1,-0.5926845081754997,TF_decrease,0.2372810675562969_KS,0.145940296815628,0.46274733232723925,False,False
584,MA0688.2.TBX2,0.3325728009371146,TF_increase,0.12291105121293801_KS,0.629849635136981,0.885935962007841,False,False
585,MA0671.1.NFIX,-0.09675401062378565,TF_decrease,0.16002214839424142_KS,0.8730804083159523,0.9579747854829944,False,False
586,MA0642.2.EN2,-0.06133032209409971,TF_decrease,0.15919158361018826_KS,0.8768259884814541,0.9584299266307252,False,False
587,MA1496.1.HOXA4,0.5916996414788194,TF_increase,0.2607172544828405_KS,0.2526853934763777,0.6201298249281678,False,False
588,MA0862.1.GMEB2,-0.29727671586673043,TF_decrease,0.10306283688524849_KS,0.11482955915166379,0.40295372738891777,False,False
589,MA1515.2.KLF2,0.1404163133284552,TF_increase,0.35705419942076955_KS,0.714274553020477,0.9237415848613136,False,False
590,MA0495.1.MAFF,-0.3578813412917745,TF_decrease,0.3012448132780083_KS,0.26880060196642264,0.6339948624249025,False,False
591,MA0744.2.SCRT2,-0.08537636182486574,TF_decrease,0.1572064552031163_KS,0.54728815194238,0.8501061577404581,False,False
592,MA1556.1.RXRG,-0.922564432078599,TF_decrease,0.2625473941263415_KS,0.04706172666357883,0.2118937606561383,False,False
593,MA0464.2.BHLHE40,-0.4028374494066855,TF_decrease,0.2534606866002215_KS,0.36453653705405314,0.7322157275133551,False,False
594,MA0162.3.EGR1,-0.47063024804988,TF_decrease,0.24723225386300396_KS,0.7027974445979897,0.9192271121957797,False,False
595,MA1473.1.CDX4,0.7677166466021356,TF_increase,0.44826158940397354_KS,0.2986491805773473,0.6623957337149753,False,False
596,MA1635.1.BHLHE22,-1.4696681882764135,TF_decrease,0.4063399432303142_KS,0.0012811513289400652,0.020200070953561848,True,False
597,MA0471.1.E2F6,-2.7637196776871464,TF_decrease,0.6623645728494465_KS,0.0015515738945735351,0.022605842438659984,True,False
598,MA0035.4.GATA1,-0.732126186710194,TF_decrease,0.20056551635499004_KS,0.22007773940194497,0.5877250070803681,False,False
599,MA0889.1.GBX1,-0.116762345566002,TF_decrease,0.14157334439375086_KS,0.9821204899027135,0.993339792511444,False,False
600,MA2101.1.ZNF677,-1.6068094441131664,TF_decrease,0.3911028730305839_KS,0.02717541700342477,0.1503793508218361,False,False
601,MA2335.1.ZNF558,0.8328404813447193,TF_increase,0.2452889447236181_KS,0.03695643149478026,0.18054914454952758,False,False
602,MA0464.3.BHLHE40,-1.1955067222182079,TF_decrease,0.3369294605809129_KS,0.16482909723418915,0.5025347707631594,False,False
603,MA0639.1.DBP,-0.4594993611487887,TF_decrease,0.15296796986773337_KS,0.12693827400771032,0.4247266086711471,False,False
604,MA1504.1.HOXC4,-0.09287423528619154,TF_decrease,0.15850622406639003_KS,0.9318378360558677,0.9860547746013566,False,False
605,MA0877.2.BARHL1,-0.2088697798039782,TF_decrease,0.16920026437541308_KS,0.6581863700392688,0.9029469748691281,False,False
606,MA0632.2.TCFL5,-0.2400859654639202,TF_decrease,0.13413621262458472_KS,0.9632727371289733,0.993339792511444,False,False
